Student_ID,High_School_Stream,Best_Subjects,Physics,Math,Chemistry,Biology,Economics,Geography,History,Literature,Admitted_Field,Recommended_Field
409,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
410,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
411,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
412,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
413,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
414,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
415,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
416,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
417,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
418,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
419,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
420,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
421,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
422,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
423,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
424,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
425,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
426,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
427,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
428,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
429,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
430,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
431,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
432,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
433,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
434,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
435,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
436,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
437,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
438,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
439,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
440,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
441,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
442,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
443,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
444,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
445,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
446,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
447,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
448,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
449,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
450,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
451,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
452,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
453,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
454,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
455,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
456,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
457,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
458,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
459,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
460,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
461,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
462,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
463,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
464,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
465,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
466,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
467,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
468,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
469,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
470,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
471,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
472,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
473,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
474,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
475,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
476,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
477,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
478,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
479,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
480,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
481,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
482,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
483,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
484,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
485,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
486,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
487,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
488,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
489,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
490,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
491,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
492,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
493,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
494,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
495,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
496,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
497,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
498,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
499,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
500,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
501,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
502,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
503,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
504,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
505,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
506,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
507,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
508,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
509,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
510,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
511,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
512,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
513,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
514,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
515,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
516,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
517,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
518,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
519,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
520,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
521,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
522,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
523,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
524,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
525,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
526,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
527,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
528,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
529,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
530,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
531,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
532,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
533,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
534,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
535,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
536,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
537,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
538,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
539,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
540,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
541,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
542,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
543,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
544,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
545,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
546,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
547,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
548,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
549,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
550,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
551,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
552,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
553,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
554,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
555,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
556,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
557,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
558,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
559,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
560,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
561,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
562,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
563,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
564,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
565,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
566,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
567,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
568,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
569,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
570,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
571,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
572,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
573,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
574,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
575,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
576,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
577,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
578,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
579,PCM,"Physics, Math",85.0,90.0,78.0,0.0,0.0,0.0,0.0,0.0,IT,IT
580,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
581,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
582,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
583,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
584,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
585,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
586,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
587,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
588,MPG,"Math, Physics",74.0,74.0,0.0,0.0,0.0,75.0,0.0,0.0,QUANTITY SURVEY,QUANTITY SURVEY
589,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
590,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
591,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
592,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
593,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
594,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
595,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
596,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
597,MEG,"Math, Economics",0.0,78.0,0.0,0.0,75.0,80.0,0.0,0.0,HIGHWAY,HIGHWAY
598,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
599,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
600,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
601,MPG,"Math, Physics",72.0,73.0,0.0,0.0,0.0,74.0,0.0,0.0,LAND SURVEY,LAND SURVEY
602,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
603,PCB,"Biology, Chemistry",72.0,0.0,80.0,85.0,0.0,0.0,0.0,0.0,ANIMAL HEALTH,ANIMAL HEALTH
604,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
605,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
606,HGL,"History, Literature",0.0,0.0,0.0,0.0,0.0,0.0,80.0,75.0,HOSPITALITY,HOSPITALITY
607,MEG,"Math, Economics",0.0,75.0,0.0,0.0,72.0,78.0,0.0,0.0,CONSTRUCTION TECHNOLOGY,CONSTRUCTION TECHNOLOGY
608,PCM,"Physics, Math",78.0,85.0,72.0,0.0,0.0,0.0,0.0,0.0,ELECTRICAL,ELECTRICAL
609,PCM,"Physics, Math",80.0,88.0,75.0,0.0,0.0,0.0,0.0,0.0,ELECTRONICS AND TELECOMMUNICATION,ELECTRONICS AND TELECOMMUNICATION
